ticker,cik,filing_date,link,long_term_outlook
SHW,89800,27-02-2014,https://www.sec.gov/Archives/edgar/data/89800/000008980014000045/0000089800-14-000045.txt,1
GM,1467858,27-02-2012,https://www.sec.gov/Archives/edgar/data/1467858/000146785812000014/0001467858-12-000014.txt,1
JWN,72333,08-04-2005,https://www.sec.gov/Archives/edgar/data/72333/000089102005000104/0000891020-05-000104.txt,1
MAC,912242,25-03-1997,https://www.sec.gov/Archives/edgar/data/912242/0000912242-97-000007.txt,1
KO,21344,27-02-2014,https://www.sec.gov/Archives/edgar/data/21344/000002134414000008/0000021344-14-000008.txt,1
ARG,804212,13-06-2001,https://www.sec.gov/Archives/edgar/data/804212/000080421201500017/0000804212-01-500017.txt,1
LMT,936468,09-03-2001,https://www.sec.gov/Archives/edgar/data/936468/000092838501000795/0000928385-01-000795.txt,1
SNDK,1000180,10-02-2015,https://www.sec.gov/Archives/edgar/data/1000180/000100018015000013/0001000180-15-000013.txt,0
CVX,93410,25-02-2016,https://www.sec.gov/Archives/edgar/data/93410/000009341016000049/0000093410-16-000049.txt,1
LMT,936468,24-02-2016,https://www.sec.gov/Archives/edgar/data/936468/000119312516476010/0001193125-16-476010.txt,1
PG,80424,13-09-1995,https://www.sec.gov/Archives/edgar/data/80424/0000080424-95-000027.txt,1
PRU,1137774,28-02-2007,https://www.sec.gov/Archives/edgar/data/1137774/000119312507042867/0001193125-07-042867.txt,1
SYY,96021,24-09-1998,https://www.sec.gov/Archives/edgar/data/96021/0000950129-98-004031.txt,1
EXC,1109357,10-02-2016,https://www.sec.gov/Archives/edgar/data/1109357/000119312516457652/0001193125-16-457652.txt,1
ADSK,769397,01-05-1995,https://www.sec.gov/Archives/edgar/data/769397/0000898430-95-000671.txt,0
DIS,1001039,19-11-2014,https://www.sec.gov/Archives/edgar/data/1001039/000100103914000228/0001001039-14-000228.txt,1
ECL,31462,26-02-2013,https://www.sec.gov/Archives/edgar/data/31462/000110465913014387/0001104659-13-014387.txt,1
AXP,4962,26-02-2010,https://www.sec.gov/Archives/edgar/data/4962/000119312510041232/0001193125-10-041232.txt,1
NSC,702165,15-02-2013,https://www.sec.gov/Archives/edgar/data/702165/000070216513000042/0000702165-13-000042.txt,1
FOSL,883569,20-02-2015,https://www.sec.gov/Archives/edgar/data/883569/000104746915000992/0001047469-15-000992.txt,0
CHK,895126,14-03-2006,https://www.sec.gov/Archives/edgar/data/895126/000119312506053543/0001193125-06-053543.txt,0
HRB,12659,26-06-2012,https://www.sec.gov/Archives/edgar/data/12659/000119312512283991/0001193125-12-283991.txt,1
WU,1365135,19-02-2016,https://www.sec.gov/Archives/edgar/data/1365135/000136513516000062/0001365135-16-000062.txt,1
R,85961,14-02-2017,https://www.sec.gov/Archives/edgar/data/85961/000008596117000013/0000085961-17-000013.txt,1
AEP,4904,27-02-2009,https://www.sec.gov/Archives/edgar/data/4904/000000490409000040/0000004904-09-000040.txt,1
EXPD,746515,02-04-2001,https://www.sec.gov/Archives/edgar/data/746515/000091205701506328/0000912057-01-506328.txt,1
WM,823768,15-02-2007,https://www.sec.gov/Archives/edgar/data/823768/000095013407003484/0000950134-07-003484.txt,0
EBAY,1065088,28-02-2005,https://www.sec.gov/Archives/edgar/data/1065088/000095013405003827/0000950134-05-003827.txt,0
JPM,19617,02-03-2009,https://www.sec.gov/Archives/edgar/data/19617/000095012309003840/0000950123-09-003840.txt,1
SIAL,90185,26-02-2008,https://www.sec.gov/Archives/edgar/data/90185/000119312508038430/0001193125-08-038430.txt,0
LUV,92380,26-03-1999,https://www.sec.gov/Archives/edgar/data/92380/0000950134-99-002046.txt,1
SBUX,829224,16-11-2012,https://www.sec.gov/Archives/edgar/data/829224/000082922412000007/0000829224-12-000007.txt,1
MON,1110783,02-11-2006,https://www.sec.gov/Archives/edgar/data/1110783/000095013706011768/0000950137-06-011768.txt,1
WFC,72971,25-02-2011,https://www.sec.gov/Archives/edgar/data/72971/000095012311018541/0000950123-11-018541.txt,0
PBCT,1378946,01-03-2010,https://www.sec.gov/Archives/edgar/data/1378946/000119312510044584/0001193125-10-044584.txt,0
MMM,66740,12-02-1999,https://www.sec.gov/Archives/edgar/data/66740/0000066740-99-000002.txt,1
ED,1047862,27-02-2003,https://www.sec.gov/Archives/edgar/data/1047862/000104746903007134/0001047469-03-007134.txt,1
AZO,866787,27-10-2004,https://www.sec.gov/Archives/edgar/data/866787/000095014404010103/0000950144-04-010103.txt,1
EW,1099800,07-03-2005,https://www.sec.gov/Archives/edgar/data/1099800/000104746905005556/0001047469-05-005556.txt,1
DNR,945764,19-03-1998,https://www.sec.gov/Archives/edgar/data/945764/0000945764-98-000013.txt,0
NWL,814453,15-03-2004,https://www.sec.gov/Archives/edgar/data/814453/000095013704001865/0000950137-04-001865.txt,1
TMK,320335,27-02-2015,https://www.sec.gov/Archives/edgar/data/320335/000119312515069449/0001193125-15-069449.txt,1
CNP,1130310,29-02-2012,https://www.sec.gov/Archives/edgar/data/1130310/000113031012000011/0001130310-12-000011.txt,0
MYL,69499,28-06-1999,https://www.sec.gov/Archives/edgar/data/69499/0000069499-99-000032.txt,0
EMR,32604,23-12-1998,https://www.sec.gov/Archives/edgar/data/32604/0000032604-98-000016.txt,1
EXPD,746515,27-02-2013,https://www.sec.gov/Archives/edgar/data/746515/000074651513000004/0000746515-13-000004.txt,1
TWX,1105705,19-02-2010,https://www.sec.gov/Archives/edgar/data/1105705/000095012310014479/0000950123-10-014479.txt,1
RSG,1060391,12-03-2004,https://www.sec.gov/Archives/edgar/data/1060391/000095014404002337/0000950144-04-002337.txt,1
ED,1047862,27-03-1998,https://www.sec.gov/Archives/edgar/data/1047862/0000023632-98-000024.txt,1
LO,1424847,02-03-2009,https://www.sec.gov/Archives/edgar/data/1424847/000095014409001760/0000950144-09-001760.txt,1
MCD,63908,28-03-2000,https://www.sec.gov/Archives/edgar/data/63908/0000950131-00-002087.txt,0
UTX,101829,05-02-2004,https://www.sec.gov/Archives/edgar/data/101829/000119312504015495/0001193125-04-015495.txt,1
GD,40533,03-03-2006,https://www.sec.gov/Archives/edgar/data/40533/000119312506044567/0001193125-06-044567.txt,1
ETR,65984,26-02-2016,https://www.sec.gov/Archives/edgar/data/65984/000006598416000436/0000065984-16-000436.txt,1
AXP,4962,29-03-2000,https://www.sec.gov/Archives/edgar/data/4962/0000004962-00-000024.txt,0
CERN,804753,17-03-2005,https://www.sec.gov/Archives/edgar/data/804753/000095013705003217/0000950137-05-003217.txt,1
ROP,882835,21-02-2014,https://www.sec.gov/Archives/edgar/data/882835/000088283514000011/0000882835-14-000011.txt,1
JWN,72333,31-03-1997,https://www.sec.gov/Archives/edgar/data/72333/0000072333-97-000007.txt,1
NE,1458891,24-02-2017,https://www.sec.gov/Archives/edgar/data/1458891/000162828017001689/0001628280-17-001689.txt,0
WHR,106640,26-02-2015,https://www.sec.gov/Archives/edgar/data/106640/000010664015000014/0000106640-15-000014.txt,0
CNP,1130310,01-03-2011,https://www.sec.gov/Archives/edgar/data/1130310/000113031011000006/0001130310-11-000006.txt,1
MTB,36270,25-02-2005,https://www.sec.gov/Archives/edgar/data/36270/000095015205001517/0000950152-05-001517.txt,1
XOM,34088,23-03-2000,https://www.sec.gov/Archives/edgar/data/34088/0000930661-00-000656.txt,1
WAT,1000697,26-02-2010,https://www.sec.gov/Archives/edgar/data/1000697/000095012310017583/0000950123-10-017583.txt,1
FTR,20520,25-02-2011,https://www.sec.gov/Archives/edgar/data/20520/000002052011000010/0000020520-11-000010.txt,0
CI,701221,29-02-2008,https://www.sec.gov/Archives/edgar/data/701221/000095015908000407/0000950159-08-000407.txt,0
AIZ,1267238,27-02-2009,https://www.sec.gov/Archives/edgar/data/1267238/000119312509040498/0001193125-09-040498.txt,1
TWX,1105705,20-02-2009,https://www.sec.gov/Archives/edgar/data/1105705/000095014409001481/0000950144-09-001481.txt,1
BMY,14272,18-02-2011,https://www.sec.gov/Archives/edgar/data/14272/000119312511040120/0001193125-11-040120.txt,1
DNR,945764,24-03-2003,https://www.sec.gov/Archives/edgar/data/945764/000089907803000176/0000899078-03-000176.txt,1
ROP,882835,24-02-2012,https://www.sec.gov/Archives/edgar/data/882835/000088283512000013/0000882835-12-000013.txt,1
DOW,29915,15-02-2012,https://www.sec.gov/Archives/edgar/data/29915/000002991512000008/0000029915-12-000008.txt,1
UTX,101829,10-02-2003,https://www.sec.gov/Archives/edgar/data/101829/000010182903000069/0000101829-03-000069.txt,1
EBAY,1065088,17-02-2010,https://www.sec.gov/Archives/edgar/data/1065088/000119312510033324/0001193125-10-033324.txt,1
GRMN,1121788,23-02-2011,https://www.sec.gov/Archives/edgar/data/1121788/000114420411010358/0001144204-11-010358.txt,1
UPS,1090727,29-02-2008,https://www.sec.gov/Archives/edgar/data/1090727/000119312508043891/0001193125-08-043891.txt,0
JNPR,1043604,07-03-2006,https://www.sec.gov/Archives/edgar/data/1043604/000095013406004424/0000950134-06-004424.txt,0
CMS,811156,23-02-2007,https://www.sec.gov/Archives/edgar/data/811156/000095012407001061/0000950124-07-001061.txt,1
CI,701221,04-03-2005,https://www.sec.gov/Archives/edgar/data/701221/000095015905000256/0000950159-05-000256.txt,1
ROP,882835,20-01-1999,https://www.sec.gov/Archives/edgar/data/882835/0000931763-99-000134.txt,1
MHK,851968,28-02-2014,https://www.sec.gov/Archives/edgar/data/851968/000085196814000021/0000851968-14-000021.txt,1
JPM,19617,28-02-2011,https://www.sec.gov/Archives/edgar/data/19617/000095012311019773/0000950123-11-019773.txt,0
CHK,895126,27-02-2014,https://www.sec.gov/Archives/edgar/data/895126/000089512614000104/0000895126-14-000104.txt,0
INTC,50863,20-02-2008,https://www.sec.gov/Archives/edgar/data/50863/000089161808000106/0000891618-08-000106.txt,0
SNDK,1000180,12-03-2004,https://www.sec.gov/Archives/edgar/data/1000180/000095013404003386/0000950134-04-003386.txt,0
MRK,310158,26-02-2016,https://www.sec.gov/Archives/edgar/data/310158/000031015816000063/0000310158-16-000063.txt,1
CBG,1138118,15-03-2005,https://www.sec.gov/Archives/edgar/data/1138118/000119312505051169/0001193125-05-051169.txt,1
DE,315189,28-01-1994,https://www.sec.gov/Archives/edgar/data/315189/0000912057-94-000164.txt,0
CBG,1138118,01-03-2017,https://www.sec.gov/Archives/edgar/data/1138118/000119312517064772/0001193125-17-064772.txt,1
GD,40533,08-02-2016,https://www.sec.gov/Archives/edgar/data/40533/000004053316000056/0000040533-16-000056.txt,1
SIAL,90185,26-03-2003,https://www.sec.gov/Archives/edgar/data/90185/000095013103001664/0000950131-03-001664.txt,1
VMC,1396009,26-02-2010,https://www.sec.gov/Archives/edgar/data/1396009/000095012310018400/0000950123-10-018400.txt,0
AXP,4962,28-02-2008,https://www.sec.gov/Archives/edgar/data/4962/000119312508042043/0001193125-08-042043.txt,0
XRAY,818479,14-03-2006,https://www.sec.gov/Archives/edgar/data/818479/000081847906000014/0000818479-06-000014.txt,1
APC,773910,28-02-2014,https://www.sec.gov/Archives/edgar/data/773910/000077391014000014/0000773910-14-000014.txt,1
FTR,20520,09-03-2001,https://www.sec.gov/Archives/edgar/data/20520/000002052001000002/0000020520-01-000002.txt,0
KO,21344,09-03-1998,https://www.sec.gov/Archives/edgar/data/21344/0000021344-98-000004.txt,1
PFE,78003,01-03-2007,https://www.sec.gov/Archives/edgar/data/78003/000093041307001807/0000930413-07-001807.txt,0
YUM,1041061,17-02-2015,https://www.sec.gov/Archives/edgar/data/1041061/000104106115000007/0001041061-15-000007.txt,1
FRT,34903,18-03-1994,https://www.sec.gov/Archives/edgar/data/34903/0000898432-94-000032.txt,0
EFX,33185,25-02-2015,https://www.sec.gov/Archives/edgar/data/33185/000162828015001024/0001628280-15-001024.txt,1
CMS,811156,12-03-2004,https://www.sec.gov/Archives/edgar/data/811156/000095012404000855/0000950124-04-000855.txt,1
BA,12927,10-03-1997,https://www.sec.gov/Archives/edgar/data/12927/0000012927-97-000020.txt,0
FISV,798354,27-02-1996,https://www.sec.gov/Archives/edgar/data/798354/0000798354-96-000009.txt,1
HON,773840,13-02-2015,https://www.sec.gov/Archives/edgar/data/773840/000093041315000621/0000930413-15-000621.txt,1
CAT,18230,23-02-2007,https://www.sec.gov/Archives/edgar/data/18230/000001823007000053/0000018230-07-000053.txt,1
SYMC,849399,21-05-2008,https://www.sec.gov/Archives/edgar/data/849399/000095013408010001/0000950134-08-010001.txt,0
EW,1099800,02-03-2009,https://www.sec.gov/Archives/edgar/data/1099800/000104746909002037/0001047469-09-002037.txt,1
KEY,91576,01-03-2010,https://www.sec.gov/Archives/edgar/data/91576/000095012310018789/0000950123-10-018789.txt,1
FISV,798354,18-02-1997,https://www.sec.gov/Archives/edgar/data/798354/0000798354-97-000004.txt,1
BMS,11199,19-03-1996,https://www.sec.gov/Archives/edgar/data/11199/0000912057-96-004754.txt,1
KIM,879101,01-03-2010,https://www.sec.gov/Archives/edgar/data/879101/000139843210000145/0001398432-10-000145.txt,1
T,732717,18-03-1994,https://www.sec.gov/Archives/edgar/data/732717/0000732717-94-000005.txt,1
SE,1373835,22-02-2013,https://www.sec.gov/Archives/edgar/data/1373835/000119312513071704/0001193125-13-071704.txt,1
SNI,1430602,27-02-2015,https://www.sec.gov/Archives/edgar/data/1430602/000119312515070273/0001193125-15-070273.txt,0
FOSL,883569,30-03-2001,https://www.sec.gov/Archives/edgar/data/883569/000091205701505762/0000912057-01-505762.txt,1
RSG,1060391,13-02-2014,https://www.sec.gov/Archives/edgar/data/1060391/000106039114000011/0001060391-14-000011.txt,1
ATI,1018963,26-02-2008,https://www.sec.gov/Archives/edgar/data/1018963/000095015208001416/0000950152-08-001416.txt,0
ACE,896159,26-02-2016,https://www.sec.gov/Archives/edgar/data/896159/000089615916000027/0000896159-16-000027.txt,0
KEY,91576,26-02-2014,https://www.sec.gov/Archives/edgar/data/91576/000119312514069018/0001193125-14-069018.txt,1
DLTR,935703,28-03-1997,https://www.sec.gov/Archives/edgar/data/935703/0000935703-97-000018.txt,1
APH,820313,29-03-2000,https://www.sec.gov/Archives/edgar/data/820313/0001005477-00-002600.txt,1
SHW,89800,28-02-2008,https://www.sec.gov/Archives/edgar/data/89800/000095015208001496/0000950152-08-001496.txt,1
AIZ,1267238,03-03-2008,https://www.sec.gov/Archives/edgar/data/1267238/000119312508044379/0001193125-08-044379.txt,0
PEP,77476,21-03-2000,https://www.sec.gov/Archives/edgar/data/77476/0000077476-00-000006.txt,1
GGP,1496048,02-03-2015,https://www.sec.gov/Archives/edgar/data/1496048/000149604815000006/0001496048-15-000006.txt,0
MO,764180,25-02-2015,https://www.sec.gov/Archives/edgar/data/764180/000076418015000022/0000764180-15-000022.txt,1
BA,12927,09-03-1995,https://www.sec.gov/Archives/edgar/data/12927/0000012927-95-000002.txt,1
CI,701221,23-02-2012,https://www.sec.gov/Archives/edgar/data/701221/000130817912000042/0001308179-12-000042.txt,1
REGN,872589,26-03-1997,https://www.sec.gov/Archives/edgar/data/872589/0000889812-97-000791.txt,0
BIIB,875045,03-03-2006,https://www.sec.gov/Archives/edgar/data/875045/000095013506001384/0000950135-06-001384.txt,1
L,60086,22-02-2012,https://www.sec.gov/Archives/edgar/data/60086/000119312512072891/0001193125-12-072891.txt,1
MRO,101778,06-03-1996,https://www.sec.gov/Archives/edgar/data/101778/0000950128-96-000203.txt,1
WY,106535,16-03-2001,https://www.sec.gov/Archives/edgar/data/106535/000010653501500006/0000106535-01-500006.txt,1
PEP,77476,15-02-2008,https://www.sec.gov/Archives/edgar/data/77476/000119312508032441/0001193125-08-032441.txt,0
GMCR,909954,13-12-2007,https://www.sec.gov/Archives/edgar/data/909954/000119312507264462/0001193125-07-264462.txt,1
SRE,1032208,26-02-2016,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000091/0000086521-16-000091.txt,1
TXN,97476,23-02-2010,https://www.sec.gov/Archives/edgar/data/97476/000114036110007923/0001140361-10-007923.txt,1
M,794367,17-04-1997,https://www.sec.gov/Archives/edgar/data/794367/0000950152-97-002943.txt,1
WFC,72971,17-03-2000,https://www.sec.gov/Archives/edgar/data/72971/0000912057-00-012168.txt,1
GPS,39911,30-03-2004,https://www.sec.gov/Archives/edgar/data/39911/000119312504053618/0001193125-04-053618.txt,0
EQR,906107,28-02-2007,https://www.sec.gov/Archives/edgar/data/906107/000110465907014819/0001104659-07-014819.txt,0
WAT,1000697,01-03-2007,https://www.sec.gov/Archives/edgar/data/1000697/000095013507001300/0000950135-07-001300.txt,1
JNJ,200406,20-02-2009,https://www.sec.gov/Archives/edgar/data/200406/000095012309003187/0000950123-09-003187.txt,1
CAM,941548,28-02-2012,https://www.sec.gov/Archives/edgar/data/941548/000094154812000005/0000941548-12-000005.txt,1
SYY,96021,25-09-1997,https://www.sec.gov/Archives/edgar/data/96021/0000950129-97-003937.txt,1
AEE,1002910,28-02-2017,https://www.sec.gov/Archives/edgar/data/1002910/000100291017000054/0001002910-17-000054.txt,1
FL,850209,27-03-2006,https://www.sec.gov/Archives/edgar/data/850209/000120677406000567/0001206774-06-000567.txt,0
SYMC,849399,22-05-2015,https://www.sec.gov/Archives/edgar/data/849399/000084939915000007/0000849399-15-000007.txt,0
CAM,941548,29-02-2008,https://www.sec.gov/Archives/edgar/data/941548/000094154808000007/0000941548-08-000007.txt,0
KR,56873,04-04-2007,https://www.sec.gov/Archives/edgar/data/56873/000120677407000901/0001206774-07-000901.txt,1
AMZN,1018724,16-02-2007,https://www.sec.gov/Archives/edgar/data/1018724/000119312507034081/0001193125-07-034081.txt,1
AMZN,1018724,10-02-2017,https://www.sec.gov/Archives/edgar/data/1018724/000101872417000011/0001018724-17-000011.txt,1
WM,823768,24-02-2003,https://www.sec.gov/Archives/edgar/data/823768/000095012903000958/0000950129-03-000958.txt,1
FTR,20520,27-02-2009,https://www.sec.gov/Archives/edgar/data/20520/000002052009000009/0000020520-09-000009.txt,1
A,1090872,22-12-2003,https://www.sec.gov/Archives/edgar/data/1090872/000119312503098260/0001193125-03-098260.txt,1
INTC,50863,18-02-2011,https://www.sec.gov/Archives/edgar/data/50863/000095012311015783/0000950123-11-015783.txt,1
LH,920148,28-03-2003,https://www.sec.gov/Archives/edgar/data/920148/000092014803000070/0000920148-03-000070.txt,1
SIAL,90185,27-03-1998,https://www.sec.gov/Archives/edgar/data/90185/0000090185-98-000003.txt,0
JEC,52988,13-12-2005,https://www.sec.gov/Archives/edgar/data/52988/000119312505241653/0001193125-05-241653.txt,1
IBM,51143,28-02-2017,https://www.sec.gov/Archives/edgar/data/51143/000104746917001061/0001047469-17-001061.txt,0
JEC,52988,24-11-2014,https://www.sec.gov/Archives/edgar/data/52988/000005298814000173/0000052988-14-000173.txt,0
UNP,100885,03-02-2012,https://www.sec.gov/Archives/edgar/data/100885/000119312512038569/0001193125-12-038569.txt,1
OI,812074,15-03-2004,https://www.sec.gov/Archives/edgar/data/812074/000104746904007941/0001047469-04-007941.txt,1
JOY,801898,23-12-2005,https://www.sec.gov/Archives/edgar/data/801898/000080189805000120/0000801898-05-000120.txt,1
